rep,cell,variant,expected_status,expected_structural_status,expected_operational_status,predicted_status,structural_status,operational_status,certificate_scope,typed_contract_enforced,proof_verification_mandatory,ablated_component,true_target,point_estimate,interval_lower,interval_upper,runtime_seconds,config_sha256
89,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004682000006141607,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004688125001848675,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.040112344334901,0.9005678328338678,1.1796568558359342,0.021337416001188103,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0027642089989967644,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.040112344334901,0.9005678328338678,1.1796568558359342,0.02126141599728726,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.0035035916308757,0.7835035916308757,1.2235035916308756,1.1832999007310718e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.031574783123064,0.8206679763764058,1.2424815898697221,0.0175306660021306,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,shared_sparse,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.040112344334901,0.9005678328338678,1.1796568558359342,0.021337416001188103,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9993279543251521,0.9013913322764763,1.0972645763738278,0.018323541000427213,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002889374998630956,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9993279543251521,0.9013913322764763,1.0972645763738278,0.018243333004647866,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9964010272303074,0.7764010272303075,1.2164010272303074,1.5207995602395386e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9993279543251521,0.9013913322764763,1.0972645763738278,0.018505957996239886,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,supported_strong,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9993279543251521,0.9013913322764763,1.0972645763738278,0.018323541000427213,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0055239522157584,0.9071476063399756,1.103900298091541,0.01900579200446373,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026146249947487377,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0055239522157584,0.9071476063399756,1.103900298091541,0.018980875000124797,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,6.912054070001965e-21,-0.22,0.22,1.316699490416795e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0055239522157584,0.9071476063399756,1.103900298091541,0.01894404199993005,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_small,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,,,,False,False,,1.0,,,,0.01900579200446373,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9901803578384265,0.8935136911717597,1.0868470245050932,0.018535249997512437,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002924708001955878,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9901803578384265,0.8935136911717597,1.0868470245050932,0.018472167001164053,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.0023408031938703,0.7823408031938703,1.2223408031938703,1.208300091093406e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9901803578384265,0.8935136911717597,1.0868470245050932,0.018492958006390836,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
89,scale_large,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9901803578384265,0.8935136911717597,1.0868470245050932,0.018535249997512437,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,full_crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027282919982098974,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,no_support_certifier,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002718541996728163,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,no_target_null_check,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.002712791996600572,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,force_point,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.30235178882225117,0.08235178882225117,0.5223517888222512,1.158300437964499e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,no_mark_sharing,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.002716333001444582,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,unsupported_corrupted,fixed_tolerance,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027282919982098974,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,full_crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004715415998362005,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,no_support_certifier,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,support_certifier,1.0,,,,0.004710125002020504,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,no_target_null_check,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0005554590024985373,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,force_point,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.09999964479357e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.0046971249976195395,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004715415998362005,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.033190065658074,0.880715578518915,1.185664552797233,0.021456958005728666,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0027789160012616776,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.033190065658074,0.880715578518915,1.185664552797233,0.021341292005672585,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9967466483197028,0.7767466483197029,1.216746648319703,1.2167001841589808e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,SET_ESTIMABLE,UNKNOWN,SET,assumption_conditional,True,True,,1.0,,0.8125701722610758,1.3624681208177116,0.017212791994097643,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,shared_sparse,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.033190065658074,0.880715578518915,1.185664552797233,0.021456958005728666,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9676461400051442,0.873685925098461,1.0616063549118273,0.018462250001903158,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002878624996810686,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.9676461400051442,0.873685925098461,1.0616063549118273,0.018477459001587704,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.000726042873255,0.780726042873255,1.220726042873255,1.1874995834659785e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9676461400051442,0.873685925098461,1.0616063549118273,0.01846895900234813,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,supported_strong,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9676461400051442,0.873685925098461,1.0616063549118273,0.018462250001903158,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0140886462379686,0.9190095088923718,1.1091677835835654,0.019212291997973807,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0026487499999348074,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0140886462379686,0.9190095088923718,1.1091677835835654,0.019098166994808707,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,7.790534521144042e-21,-0.22,0.22,1.18750031106174e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0140886462379686,0.9190095088923718,1.1091677835835654,0.01917587500065565,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_small,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,,,,False,False,,1.0,,,,0.019212291997973807,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.962760458800665,0.8643841129248822,1.0611368046764478,0.018527000000176486,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0029222080047475174,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,0.962760458800665,0.8643841129248822,1.0611368046764478,0.018429707997711375,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,1.0006224233381271,0.7806224233381271,1.220622423338127,1.1916999937966466e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.962760458800665,0.8643841129248822,1.0611368046764478,0.018500915997719858,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
90,scale_large,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.962760458800665,0.8643841129248822,1.0611368046764478,0.018527000000176486,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,full_crome,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027638749961624853,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,no_support_certifier,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.00276845799817238,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,no_target_null_check,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0027475829992908984,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,force_point,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,-0.02243965650301311,-0.2424396565030131,0.1975603434969869,1.1999996786471456e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,no_mark_sharing,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027704579988494515,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,unsupported_corrupted,fixed_tolerance,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,,1.0,,,,0.0027638749961624853,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,full_crome,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.0046727910012123175,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,no_support_certifier,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,support_certifier,1.0,,,,0.004643291998945642,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,no_target_null_check,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,target_null_check,1.0,,,,0.0005567499974858947,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,force_point,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,POINT_ESTIMABLE,,,,False,False,,1.0,0.0,-0.22,0.22,1.0791001841425896e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,no_mark_sharing,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.004650333998142742,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,structural_null,fixed_tolerance,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,NONRECOVERABLE,NONIDENTIFIED,INCONCLUSIVE,population_exact,True,True,,1.0,,,,0.0046727910012123175,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0070550442900272,0.8726084507166085,1.141501637863446,0.021344749999116175,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.002739542003837414,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0070550442900272,0.8726084507166085,1.141501637863446,0.021269041004416067,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9897009013325349,0.7697009013325349,1.2097009013325348,1.2166005035396665e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,0.9523681144930894,0.7620113693456347,1.1427248596405442,0.017408417006663512,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,shared_sparse,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0070550442900272,0.8726084507166085,1.141501637863446,0.021344749999116175,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,full_crome,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0011240588484445,0.902299338687276,1.099948779009613,0.01799416699941503,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,no_support_certifier,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,INCONCLUSIVE,UNKNOWN,INCONCLUSIVE,finite_sample_only,True,True,support_certifier,1.0,,,,0.0028579160061781295,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,no_target_null_check,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,target_null_check,1.0,1.0011240588484445,0.902299338687276,1.099948779009613,0.017965958002605475,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,force_point,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,,,,False,False,,1.0,0.9941227510242604,0.7741227510242604,1.2141227510242605,1.204099680762738e-05,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,no_mark_sharing,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0011240588484445,0.902299338687276,1.099948779009613,0.017995542002609,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
91,supported_strong,fixed_tolerance,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,POINT_ESTIMABLE,UNKNOWN,POINT_AT_TAU,assumption_conditional,True,True,,1.0,1.0011240588484445,0.902299338687276,1.099948779009613,0.01799416699941503,3dfe727d99a519d665355868fd057621d4ecca7562fdcb1f248c9e0bdeb64543
